row_id,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,city,state,postal_code,region,product_id,category,sub_category,product_name,sales,quantity,discount,profit,order_year,order_month,order_quarter,order_week,order_dow,shipping_days,profit_margin_pct,discounted_revenue,cogs,customer_ltv,customer_order_rank,is_repeat_customer,sales_growth_pct,revenue_per_unit,is_high_value_order,is_loss_order
9985,CA-2015-100251,2015-05-17,2015-05-23,Standard Class,DV-13465,Dianna Vittorini,Consumer,United States,Long Beach,New York,11561,East,OFF-LA-10003766,Office Supplies,Labels,Self-Adhesive Removable Labels,31.5,10,0.0,15.12,2015,5,2,20,Sunday,6,48.0,31.5,16.38,3341.59,3,1,-11.88,3.15,0,0
9986,CA-2015-100251,2015-05-17,2015-05-23,Standard Class,DV-13465,Dianna Vittorini,Consumer,United States,Long Beach,New York,11561,East,OFF-SU-10000898,Office Supplies,Supplies,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",55.6,4,0.0,16.124,2015,5,2,20,Sunday,6,29.0,55.6,39.48,3341.59,4,1,-11.88,13.9,0,0
5339,CA-2015-146486,2015-11-09,2015-11-14,Second Class,DV-13465,Dianna Vittorini,Consumer,United States,Oceanside,New York,11572,East,OFF-ST-10002554,Office Supplies,Storage,Tennsco Industrial Shelving,244.55,5,0.0,4.891,2015,11,4,46,Monday,5,2.0,244.55,239.66,3341.59,5,1,141.91,48.91,1,0
5340,CA-2015-146486,2015-11-09,2015-11-14,Second Class,DV-13465,Dianna Vittorini,Consumer,United States,Oceanside,New York,11572,East,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,12.24,6,0.0,5.7528,2015,11,4,46,Monday,5,47.0,12.24,6.49,3341.59,6,1,141.91,2.04,0,0
5341,CA-2015-146486,2015-11-09,2015-11-14,Second Class,DV-13465,Dianna Vittorini,Consumer,United States,Oceanside,New York,11572,East,TEC-AC-10002018,Technology,Accessories,AmazonBasics 3-Button USB Wired Mouse,13.98,2,0.0,6.0114,2015,11,4,46,Monday,5,43.0,13.98,7.97,3341.59,7,1,141.91,6.99,0,0
5342,CA-2015-146486,2015-11-09,2015-11-14,Second Class,DV-13465,Dianna Vittorini,Consumer,United States,Oceanside,New York,11572,East,TEC-AC-10002637,Technology,Accessories,Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),899.95,5,0.0,53.997,2015,11,4,46,Monday,5,6.0,899.95,845.95,3341.59,8,1,141.91,179.99,1,0
9086,CA-2016-126102,2016-09-10,2016-09-12,Second Class,DV-13465,Dianna Vittorini,Consumer,United States,Los Angeles,California,90049,West,OFF-BI-10004318,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System,276.784,2,0.2,89.9548,2016,9,3,36,Saturday,2,32.5,221.43,186.83,3341.59,9,1,135.93,138.39,1,0
1569,US-2017-152002,2017-06-11,2017-06-11,Same Day,DV-13465,Dianna Vittorini,Consumer,United States,Los Angeles,California,90004,West,OFF-PA-10000357,Office Supplies,Paper,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",122.97,3,0.0,60.2553,2017,6,2,23,Sunday,0,49.0,122.97,62.71,3341.59,10,1,19.7,40.99,0,0
582,CA-2017-145233,2017-12-01,2017-12-05,Standard Class,DV-13465,Dianna Vittorini,Consumer,United States,Denver,Colorado,80219,West,TEC-PH-10004977,Technology,Phones,GE 30524EE4,470.376,3,0.2,52.9173,2017,12,4,48,Friday,4,11.25,376.3,417.46,3341.59,11,1,-29.23,156.79,1,0
583,CA-2017-145233,2017-12-01,2017-12-05,Standard Class,DV-13465,Dianna Vittorini,Consumer,United States,Denver,Colorado,80219,West,TEC-PH-10000586,Technology,Phones,AT&T SB67148 SynJ,105.584,2,0.2,9.2386,2017,12,4,48,Friday,4,8.75,84.47,96.35,3341.59,12,1,-29.23,52.79,0,0
584,CA-2017-145233,2017-12-01,2017-12-05,Standard Class,DV-13465,Dianna Vittorini,Consumer,United States,Denver,Colorado,80219,West,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,31.152,3,0.2,3.5046,2017,12,4,48,Friday,4,11.25,24.92,27.65,3341.59,13,1,-29.23,10.38,0,0
585,CA-2017-145233,2017-12-01,2017-12-05,Standard Class,DV-13465,Dianna Vittorini,Consumer,United States,Denver,Colorado,80219,West,OFF-BI-10002764,Office Supplies,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,6.783,7,0.7,-4.7481,2017,12,4,48,Friday,4,-70.0,2.03,11.53,3341.59,14,1,-29.23,0.97,0,1
586,CA-2017-145233,2017-12-01,2017-12-05,Standard Class,DV-13465,Dianna Vittorini,Consumer,United States,Denver,Colorado,80219,West,TEC-PH-10001254,Technology,Phones,Jabra BIZ 2300 Duo QD Duo Corded Headset,406.368,4,0.2,30.4776,2017,12,4,48,Friday,4,7.5,325.09,375.89,3341.59,15,1,-29.23,101.59,1,0
5365,CA-2014-123477,2014-01-18,2014-01-21,Second Class,DW-13195,David Wiener,Corporate,United States,Springfield,Oregon,97477,West,OFF-AP-10000692,Office Supplies,Appliances,Fellowes Mighty 8 Compact Surge Protector,64.864,4,0.2,6.4864,2014,1,1,3,Saturday,3,10.0,51.89,58.38,1080.75,1,0,0.0,16.22,0,0
3885,CA-2014-152849,2014-07-05,2014-07-12,Standard Class,DW-13195,David Wiener,Corporate,United States,Knoxville,Tennessee,37918,South,OFF-AR-10002833,Office Supplies,Art,Newell 322,4.368,3,0.2,0.3822,2014,7,3,27,Saturday,7,8.75,3.49,3.99,1080.75,2,1,-1.88,1.46,0,0
7003,CA-2014-133158,2014-08-19,2014-08-21,Second Class,DW-13195,David Wiener,Corporate,United States,Los Angeles,California,90045,West,FUR-FU-10000723,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",289.24,7,0.0,26.0316,2014,8,3,34,Tuesday,2,9.0,289.24,263.21,1080.75,3,1,-17.78,41.32,1,0
7004,CA-2014-133158,2014-08-19,2014-08-21,Second Class,DW-13195,David Wiener,Corporate,United States,Los Angeles,California,90045,West,OFF-BI-10000632,Office Supplies,Binders,Satellite Sectional Post Binders,69.456,2,0.2,22.5732,2014,8,3,34,Tuesday,2,32.5,55.56,46.88,1080.75,4,1,-17.78,34.73,0,0
3239,US-2016-127971,2016-11-20,2016-11-27,Standard Class,DW-13195,David Wiener,Corporate,United States,Houston,Texas,77095,Central,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",318.43,5,0.3,-77.333,2016,11,4,46,Sunday,7,-24.29,222.9,395.76,1080.75,5,1,33.05,63.69,1,1
3240,US-2016-127971,2016-11-20,2016-11-27,Standard Class,DW-13195,David Wiener,Corporate,United States,Houston,Texas,77095,Central,TEC-PH-10003095,Technology,Phones,Samsung HM1900 Bluetooth Headset,122.92,7,0.2,46.095,2016,11,4,46,Sunday,7,37.5,98.34,76.82,1080.75,6,1,33.05,17.56,0,0
3241,US-2016-127971,2016-11-20,2016-11-27,Standard Class,DW-13195,David Wiener,Corporate,United States,Houston,Texas,77095,Central,FUR-FU-10000023,Furniture,Furnishings,Eldon Wave Desk Accessories,7.068,3,0.6,-2.8272,2016,11,4,46,Sunday,7,-40.0,2.83,9.9,1080.75,7,1,33.05,2.36,0,1
4428,US-2017-103226,2017-09-22,2017-09-28,Standard Class,DW-13195,David Wiener,Corporate,United States,Albuquerque,New Mexico,87105,West,OFF-PA-10002666,Office Supplies,Paper,Southworth 25% Cotton Linen-Finish Paper & Envelopes,27.18,3,0.0,12.231,2017,9,3,38,Friday,6,45.0,27.18,14.95,1080.75,8,1,39.2,9.06,0,0
4295,CA-2017-101581,2017-10-22,2017-10-27,Standard Class,DW-13195,David Wiener,Corporate,United States,Redmond,Oregon,97756,West,FUR-TA-10002607,Furniture,Tables,KI Conference Tables,177.225,5,0.5,-120.513,2017,10,4,42,Sunday,5,-68.0,88.61,297.74,1080.75,9,1,-11.48,35.44,0,1
245,CA-2014-131926,2014-06-01,2014-06-06,Second Class,DW-13480,Dianna Wilson,Home Office,United States,Lakeville,Minnesota,55044,Central,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,2001.86,7,0.0,580.5394,2014,6,2,22,Sunday,5,29.0,2001.86,1421.32,5271.63,1,0,46.29,285.98,1,0
246,CA-2014-131926,2014-06-01,2014-06-06,Second Class,DW-13480,Dianna Wilson,Home Office,United States,Lakeville,Minnesota,55044,Central,OFF-ST-10002276,Office Supplies,Storage,Safco Steel Mobile File Cart,166.72,2,0.0,41.68,2014,6,2,22,Sunday,5,25.0,166.72,125.04,5271.63,2,1,46.29,83.36,0,0
247,CA-2014-131926,2014-06-01,2014-06-06,Second Class,DW-13480,Dianna Wilson,Home Office,United States,Lakeville,Minnesota,55044,Central,OFF-PA-10004082,Office Supplies,Paper,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",47.88,6,0.0,23.94,2014,6,2,22,Sunday,5,50.0,47.88,23.94,5271.63,3,1,46.29,7.98,0,0
248,CA-2014-131926,2014-06-01,2014-06-06,Second Class,DW-13480,Dianna Wilson,Home Office,United States,Lakeville,Minnesota,55044,Central,OFF-AP-10002945,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,1503.25,5,0.0,496.0725,2014,6,2,22,Sunday,5,33.0,1503.25,1007.18,5271.63,4,1,46.29,300.65,1,0
249,CA-2014-131926,2014-06-01,2014-06-06,Second Class,DW-13480,Dianna Wilson,Home Office,United States,Lakeville,Minnesota,55044,Central,OFF-PA-10000061,Office Supplies,Paper,Xerox 205,25.92,4,0.0,12.4416,2014,6,2,22,Sunday,5,48.0,25.92,13.48,5271.63,5,1,46.29,6.48,0,0
2162,CA-2016-101938,2016-01-07,2016-01-12,Standard Class,DW-13480,Dianna Wilson,Home Office,United States,Oakland,California,94601,West,OFF-AR-10003696,Office Supplies,Art,Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop,34.58,1,0.0,10.0282,2016,1,1,1,Thursday,5,29.0,34.58,24.55,5271.63,6,1,-75.25,34.58,0,0
1902,CA-2016-151141,2016-08-20,2016-08-23,First Class,DW-13480,Dianna Wilson,Home Office,United States,Detroit,Michigan,48205,Central,TEC-PH-10004924,Technology,Phones,"SKILCRAFT Telephone Shoulder Rest, 2"" x 6.5"" x 2.5"", Black",14.78,2,0.0,3.9906,2016,8,3,33,Saturday,3,27.0,14.78,10.79,5271.63,7,1,-20.75,7.39,0,0
7190,CA-2016-164399,2016-11-12,2016-11-15,First Class,DW-13480,Dianna Wilson,Home Office,United States,San Diego,California,92024,West,TEC-PH-10004908,Technology,Phones,Panasonic KX TS3282W Corded phone,203.976,3,0.2,25.497,2016,11,4,45,Saturday,3,12.5,163.18,178.48,5271.63,8,1,33.05,67.99,0,0
7191,CA-2016-164399,2016-11-12,2016-11-15,First Class,DW-13480,Dianna Wilson,Home Office,United States,San Diego,California,92024,West,FUR-TA-10003392,Furniture,Tables,Global Adaptabilities Conference Tables,674.352,3,0.2,-8.4294,2016,11,4,45,Saturday,3,-1.25,539.48,682.78,5271.63,9,1,33.05,224.78,1,1
3082,US-2017-132297,2017-05-27,2017-06-02,Standard Class,DW-13480,Dianna Wilson,Home Office,United States,Louisville,Kentucky,40214,South,OFF-BI-10003364,Office Supplies,Binders,Binding Machine Supplies,58.34,2,0.0,28.0032,2017,5,2,21,Saturday,6,48.0,58.34,30.34,5271.63,10,1,21.19,29.17,0,0
3083,US-2017-132297,2017-05-27,2017-06-02,Standard Class,DW-13480,Dianna Wilson,Home Office,United States,Louisville,Kentucky,40214,South,TEC-PH-10002834,Technology,Phones,Google Nexus 5,539.97,3,0.0,134.9925,2017,5,2,21,Saturday,6,25.0,539.97,404.98,5271.63,11,1,21.19,179.99,1,0
7848,CA-2016-128706,2016-02-27,2016-03-02,Standard Class,DW-13540,Don Weiss,Consumer,United States,Houston,Texas,77070,Central,FUR-FU-10004053,Furniture,Furnishings,DAX Two-Tone Silver Metal Document Frame,16.192,2,0.6,-6.8816,2016,2,1,8,Saturday,4,-42.5,6.48,23.07,344.08,1,0,23.93,8.1,0,1
3967,CA-2016-149902,2016-04-01,2016-04-06,Standard Class,DW-13540,Don Weiss,Consumer,United States,New York City,New York,10024,East,OFF-AR-10002956,Office Supplies,Art,Boston 16801 Nautilus Battery Pencil Sharpener,88.04,4,0.0,22.8904,2016,4,2,13,Friday,5,26.0,88.04,65.15,344.08,2,1,-25.07,22.01,0,0
9312,CA-2017-148642,2017-03-06,2017-03-12,Standard Class,DW-13540,Don Weiss,Consumer,United States,Dallas,Texas,75220,Central,OFF-LA-10000134,Office Supplies,Labels,Avery 511,4.928,2,0.2,1.7248,2017,3,1,10,Monday,6,35.0,3.94,3.2,344.08,3,1,190.0,2.46,0,0
9313,CA-2017-148642,2017-03-06,2017-03-12,Standard Class,DW-13540,Don Weiss,Consumer,United States,Dallas,Texas,75220,Central,OFF-AR-10000588,Office Supplies,Art,Newell 345,63.488,4,0.2,4.7616,2017,3,1,10,Monday,6,7.5,50.79,58.73,344.08,4,1,190.0,15.87,0,0
1483,CA-2017-101210,2017-08-25,2017-08-28,Second Class,DW-13540,Don Weiss,Consumer,United States,Jackson,Tennessee,38301,South,OFF-AR-10003560,Office Supplies,Art,Zebra Zazzle Fluorescent Highlighters,9.728,2,0.2,1.7024,2017,8,3,34,Friday,3,17.5,7.78,8.03,344.08,5,1,39.45,4.86,0,0
1484,CA-2017-101210,2017-08-25,2017-08-28,Second Class,DW-13540,Don Weiss,Consumer,United States,Jackson,Tennessee,38301,South,OFF-PA-10000130,Office Supplies,Paper,Xerox 199,3.424,1,0.2,1.07,2017,8,3,34,Friday,3,31.25,2.74,2.35,344.08,6,1,39.45,3.42,0,0
1078,CA-2017-132521,2017-09-23,2017-09-25,Second Class,DW-13540,Don Weiss,Consumer,United States,Seattle,Washington,98105,West,OFF-AP-10002191,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,119.96,2,0.0,33.5888,2017,9,3,38,Saturday,2,28.0,119.96,86.37,344.08,7,1,39.2,59.98,0,0
1079,CA-2017-132521,2017-09-23,2017-09-25,Second Class,DW-13540,Don Weiss,Consumer,United States,Seattle,Washington,98105,West,OFF-ST-10001325,Office Supplies,Storage,Sterilite Officeware Hinged File Box,31.44,3,0.0,8.4888,2017,9,3,38,Saturday,2,27.0,31.44,22.95,344.08,8,1,39.2,10.48,0,0
1080,CA-2017-132521,2017-09-23,2017-09-25,Second Class,DW-13540,Don Weiss,Consumer,United States,Seattle,Washington,98105,West,OFF-BI-10000404,Office Supplies,Binders,Avery Printable Repositionable Plastic Tabs,6.88,1,0.2,2.322,2017,9,3,38,Saturday,2,33.75,5.5,4.56,344.08,9,1,39.2,6.88,0,0
5913,CA-2014-120432,2014-08-24,2014-08-26,Second Class,DW-13585,Dorothy Wardle,Corporate,United States,Owensboro,Kentucky,42301,South,OFF-SU-10004661,Office Supplies,Supplies,Acme Titanium Bonded Scissors,25.5,3,0.0,6.63,2014,8,3,34,Sunday,2,26.0,25.5,18.87,1204.85,1,0,-17.78,8.5,0,0
9092,CA-2015-162950,2015-06-28,2015-07-03,Second Class,DW-13585,Dorothy Wardle,Corporate,United States,Troy,Ohio,45373,East,OFF-PA-10003177,Office Supplies,Paper,Xerox 1999,15.552,3,0.2,5.4432,2015,6,2,26,Sunday,5,35.0,12.44,10.11,1204.85,2,1,-17.7,5.18,0,0
9093,CA-2015-162950,2015-06-28,2015-07-03,Second Class,DW-13585,Dorothy Wardle,Corporate,United States,Troy,Ohio,45373,East,FUR-BO-10001918,Furniture,Bookcases,"Sauder Forest Hills Library with Doors, Woodland Oak Finish",482.94,6,0.5,-376.6932,2015,6,2,26,Sunday,5,-78.0,241.47,859.63,1204.85,3,1,-17.7,80.49,1,1
6583,CA-2016-148516,2016-08-07,2016-08-11,Standard Class,DW-13585,Dorothy Wardle,Corporate,United States,Edmonds,Washington,98026,West,TEC-AC-10003610,Technology,Accessories,Logitech Illuminated - Keyboard,179.97,3,0.0,86.3856,2016,8,3,31,Sunday,4,48.0,179.97,93.58,1204.85,4,1,-20.75,59.99,0,0
5724,CA-2016-165820,2016-09-26,2016-09-30,Standard Class,DW-13585,Dorothy Wardle,Corporate,United States,San Francisco,California,94109,West,OFF-PA-10004735,Office Supplies,Paper,Xerox 1905,12.96,2,0.0,6.2208,2016,9,3,39,Monday,4,48.0,12.96,6.74,1204.85,5,1,135.93,6.48,0,0
131,US-2017-164147,2017-02-02,2017-02-05,First Class,DW-13585,Dorothy Wardle,Corporate,United States,Columbus,Ohio,43229,East,TEC-PH-10002293,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,59.97,5,0.4,-11.994,2017,2,1,5,Thursday,3,-20.0,35.98,71.96,1204.85,6,1,-53.83,11.99,0,1
132,US-2017-164147,2017-02-02,2017-02-05,First Class,DW-13585,Dorothy Wardle,Corporate,United States,Columbus,Ohio,43229,East,OFF-PA-10002377,Office Supplies,Paper,Xerox 1916,78.304,2,0.2,29.364,2017,2,1,5,Thursday,3,37.5,62.64,48.94,1204.85,7,1,-53.83,39.15,0,0
133,US-2017-164147,2017-02-02,2017-02-05,First Class,DW-13585,Dorothy Wardle,Corporate,United States,Columbus,Ohio,43229,East,OFF-FA-10002780,Office Supplies,Fasteners,Staples,21.456,9,0.2,6.9732,2017,2,1,5,Thursday,3,32.5,17.16,14.48,1204.85,8,1,-53.83,2.38,0,0
5361,US-2017-126060,2017-04-14,2017-04-18,Standard Class,DW-13585,Dorothy Wardle,Corporate,United States,Fayetteville,North Carolina,28314,South,FUR-BO-10003433,Furniture,Bookcases,Sauder Cornerstone Collection Library,198.272,8,0.2,-32.2192,2017,4,2,15,Friday,4,-16.25,158.62,230.49,1204.85,9,1,-37.96,24.78,0,1
2518,CA-2017-123134,2017-05-02,2017-05-07,Standard Class,DW-13585,Dorothy Wardle,Corporate,United States,Westfield,New Jersey,7090,East,FUR-FU-10003975,Furniture,Furnishings,Eldon Advantage Chair Mats for Low to Medium Pile Carpets,129.93,3,0.0,12.993,2017,5,2,18,Tuesday,5,10.0,129.93,116.94,1204.85,10,1,21.19,43.31,0,0
5284,CA-2014-133424,2014-03-30,2014-04-04,Standard Class,Dl-13600,Dorris liebe,Corporate,United States,Seattle,Washington,98105,West,OFF-ST-10002957,Office Supplies,Storage,Sterilite Show Offs Storage Containers,15.84,3,0.0,0.0,2014,3,1,13,Sunday,5,0.0,15.84,15.84,755.6,1,0,1132.13,5.28,0,0
5285,CA-2014-133424,2014-03-30,2014-04-04,Standard Class,Dl-13600,Dorris liebe,Corporate,United States,Seattle,Washington,98105,West,OFF-LA-10002312,Office Supplies,Labels,Avery 490,44.4,3,0.0,22.2,2014,3,1,13,Sunday,5,50.0,44.4,22.2,755.6,2,1,1132.13,14.8,0,0
716,CA-2014-153150,2014-07-01,2014-07-06,Second Class,Dl-13600,Dorris liebe,Corporate,United States,Seattle,Washington,98105,West,OFF-BI-10003355,Office Supplies,Binders,Cardinal Holdit Business Card Pockets,19.92,5,0.2,6.972,2014,7,3,27,Tuesday,5,35.0,15.94,12.95,755.6,3,1,-1.88,3.98,0,0
4735,CA-2016-120530,2016-04-07,2016-04-12,Standard Class,Dl-13600,Dorris liebe,Corporate,United States,New York City,New York,10035,East,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",658.746,3,0.1,146.388,2016,4,2,14,Thursday,5,22.22,592.87,512.36,755.6,4,1,-25.07,219.58,1,0
262,US-2017-155299,2017-06-08,2017-06-12,Standard Class,Dl-13600,Dorris liebe,Corporate,United States,Pasadena,Texas,77506,Central,OFF-AP-10002203,Office Supplies,Appliances,Eureka Disposable Bags for Sanitaire Vibra Groomer I Upright Vac,1.624,2,0.8,-4.466,2017,6,2,23,Thursday,4,-275.0,0.32,6.09,755.6,5,1,19.7,0.81,0,1
702,CA-2017-114552,2017-09-02,2017-09-08,Standard Class,Dl-13600,Dorris liebe,Corporate,United States,Cleveland,Ohio,44105,East,FUR-FU-10002960,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Burgundy",15.072,3,0.2,4.1448,2017,9,3,35,Saturday,6,27.5,12.06,10.93,755.6,6,1,39.2,5.02,0,0
2761,CA-2014-129574,2014-05-26,2014-05-29,First Class,Dp-13240,Dean percer,Home Office,United States,Murray,Utah,84107,West,OFF-PA-10002893,Office Supplies,Paper,"Wirebound Service Call Books, 5 1/2"" x 4""",48.4,5,0.0,23.232,2014,5,2,22,Monday,3,48.0,48.4,25.17,7198.76,1,0,-16.42,9.68,0,0
4001,CA-2014-116834,2014-10-11,2014-10-16,Standard Class,Dp-13240,Dean percer,Home Office,United States,Seattle,Washington,98115,West,FUR-FU-10001196,Furniture,Furnishings,DAX Cubicle Frames - 8x10,63.47,11,0.0,19.041,2014,10,4,41,Saturday,5,30.0,63.47,44.43,7198.76,2,1,-61.54,5.77,0,0
4002,CA-2014-116834,2014-10-11,2014-10-16,Standard Class,Dp-13240,Dean percer,Home Office,United States,Seattle,Washington,98115,West,TEC-AC-10002942,Technology,Accessories,WD My Passport Ultra 1TB Portable External Hard Drive,345.0,5,0.0,58.65,2014,10,4,41,Saturday,5,17.0,345.0,286.35,7198.76,3,1,-61.54,69.0,1,0
5007,CA-2015-169796,2015-11-09,2015-11-14,Standard Class,Dp-13240,Dean percer,Home Office,United States,New York City,New York,10035,East,TEC-MA-10000045,Technology,Machines,Zebra ZM400 Thermal Label Printer,2321.9,2,0.0,1114.512,2015,11,4,46,Monday,5,48.0,2321.9,1207.39,7198.76,4,1,141.91,1160.95,1,0
5008,CA-2015-169796,2015-11-09,2015-11-14,Standard Class,Dp-13240,Dean percer,Home Office,United States,New York City,New York,10035,East,OFF-ST-10001505,Office Supplies,Storage,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",17.94,3,0.0,3.0498,2015,11,4,46,Monday,5,17.0,17.94,14.89,7198.76,5,1,141.91,5.98,0,0
3363,CA-2015-139962,2015-12-13,2015-12-20,Standard Class,Dp-13240,Dean percer,Home Office,United States,Revere,Massachusetts,2151,East,OFF-PA-10004451,Office Supplies,Paper,Xerox 222,19.44,3,0.0,9.3312,2015,12,4,50,Sunday,7,48.0,19.44,10.11,7198.76,6,1,-1.39,6.48,0,0
3364,CA-2015-139962,2015-12-13,2015-12-20,Standard Class,Dp-13240,Dean percer,Home Office,United States,Revere,Massachusetts,2151,East,OFF-BI-10004738,Office Supplies,Binders,Flexible Leather- Look Classic Collection Ring Binder,37.88,2,0.0,18.94,2015,12,4,50,Sunday,7,50.0,37.88,18.94,7198.76,7,1,-1.39,18.94,0,0
2878,CA-2016-152072,2016-01-15,2016-01-19,Standard Class,Dp-13240,Dean percer,Home Office,United States,Westfield,New Jersey,7090,East,OFF-EN-10003040,Office Supplies,Envelopes,Quality Park Security Envelopes,52.34,2,0.0,24.5998,2016,1,1,2,Friday,4,47.0,52.34,27.74,7198.76,8,1,-75.25,26.17,0,0
2879,CA-2016-152072,2016-01-15,2016-01-19,Standard Class,Dp-13240,Dean percer,Home Office,United States,Westfield,New Jersey,7090,East,OFF-AR-10001573,Office Supplies,Art,American Pencil,4.66,2,0.0,1.3514,2016,1,1,2,Friday,4,29.0,4.66,3.31,7198.76,9,1,-75.25,2.33,0,0
2880,CA-2016-152072,2016-01-15,2016-01-19,Standard Class,Dp-13240,Dean percer,Home Office,United States,Westfield,New Jersey,7090,East,TEC-AC-10000844,Technology,Accessories,Logitech Gaming G510s - Keyboard,254.97,3,0.0,91.7892,2016,1,1,2,Friday,4,36.0,254.97,163.18,7198.76,10,1,-75.25,84.99,1,0
5476,CA-2017-169691,2017-06-15,2017-06-18,First Class,Dp-13240,Dean percer,Home Office,United States,Maple Grove,Minnesota,55369,Central,OFF-LA-10002312,Office Supplies,Labels,Avery 490,44.4,3,0.0,22.2,2017,6,2,24,Thursday,3,50.0,44.4,22.2,7198.76,11,1,19.7,14.8,0,0
5477,CA-2017-169691,2017-06-15,2017-06-18,First Class,Dp-13240,Dean percer,Home Office,United States,Maple Grove,Minnesota,55369,Central,OFF-ST-10001291,Office Supplies,Storage,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",84.55,5,0.0,22.8285,2017,6,2,24,Thursday,3,27.0,84.55,61.72,7198.76,12,1,19.7,16.91,0,0
5478,CA-2017-169691,2017-06-15,2017-06-18,First Class,Dp-13240,Dean percer,Home Office,United States,Maple Grove,Minnesota,55369,Central,OFF-PA-10003022,Office Supplies,Paper,Xerox 1992,17.94,3,0.0,8.7906,2017,6,2,24,Thursday,3,49.0,17.94,9.15,7198.76,13,1,19.7,5.98,0,0
6105,US-2017-132381,2017-08-22,2017-08-24,First Class,Dp-13240,Dean percer,Home Office,United States,Philadelphia,Pennsylvania,19143,East,FUR-TA-10002356,Furniture,Tables,Bevis Boat-Shaped Conference Table,314.532,2,0.4,-83.8752,2017,8,3,34,Tuesday,2,-26.67,188.72,398.41,7198.76,14,1,39.45,157.27,1,1
4085,CA-2017-163692,2017-09-07,2017-09-09,First Class,Dp-13240,Dean percer,Home Office,United States,Phoenix,Arizona,85023,West,OFF-BI-10003291,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,7.857,3,0.7,-6.0237,2017,9,3,36,Thursday,2,-76.67,2.36,13.88,7198.76,15,1,39.2,2.62,0,1
